customer_id,customer_age_years,customer_tenure_months,customer_avg_price,customer_total_spend,customer_std_price,customer_num_purchases,customer_n_categories,customer_top_1_cat,customer_top_2_cat,customer_top_3_cat,customer_preferred_device,customer_gender,customer_avg_views,customer_max_price,customer_min_price
CUST_0624,40,7,391.9466666666667,1175.8400000000001,113.83932375648294,3,3,jeans,shirt,t-shirt,mobile,male,6.333333333333333,517.94,296.49
CUST_0625,38,7,468.865,937.73,355.21509152906214,2,1,t-shirt,t-shirt,t-shirt,desktop,female,6.5,720.04,217.69
CUST_0626,31,1,300.31,600.62,45.452823894671255,2,2,jeans,t-shirt,jeans,mobile,male,5.0,332.45,268.17
CUST_0627,44,1,465.7075,1862.83,107.62407796740155,4,3,shirt,jeans,t-shirt,mobile,male,5.0,614.42,361.41
CUST_0628,35,4,427.3633333333334,1282.0900000000001,138.30201890548574,3,3,jeans,t-shirt,shirt,mobile,male,7.666666666666667,517.94,268.17
CUST_0629,37,8,314.38,314.38,0.0,1,1,shirt,shirt,shirt,mobile,unknown,3.0,314.38,314.38
CUST_0630,39,6,435.47,1741.88,146.91541171708297,4,3,shirt,t-shirt,jeans,desktop,female,4.25,543.99,220.86
CUST_0631,37,3,332.45,332.45,0.0,1,1,t-shirt,t-shirt,t-shirt,mobile,male,3.0,332.45,332.45
CUST_0632,33,15,482.6775,1930.71,206.174275533265,4,2,t-shirt,shoes,t-shirt,mobile,unknown,5.75,720.04,231.32
CUST_0634,35,13,422.57000000000005,845.1400000000001,86.05489527040285,2,2,shirt,jeans,shirt,desktop,male,4.5,483.42,361.72
CUST_0635,35,6,365.08666666666664,1095.26,166.10178124672032,3,2,shirt,jeans,shirt,mobile,male,7.0,483.42,175.2
CUST_0637,44,8,414.78000000000003,1244.3400000000001,241.2708368203667,3,2,t-shirt,shirt,t-shirt,desktop,male,5.333333333333333,686.44,225.45
CUST_0639,35,13,238.0666666666667,714.2,122.22694397444998,3,3,t-shirt,shoes,jeans,desktop,male,6.666666666666667,332.45,100.0
CUST_0640,40,14,100.0,100.0,0.0,1,1,shoes,shoes,shoes,mobile,female,6.0,100.0,100.0
CUST_0641,64,6,2158.7994117647063,36699.590000000004,352.8079061166039,17,4,blouse,suit,shoes,desktop,male,5.647058823529412,2713.88,1500.0
CUST_0642,61,0,2200.038823529412,37400.66,278.46835865772846,17,4,slacks,suit,shoes,desktop,male,5.470588235294118,2754.94,1669.23
CUST_0643,66,6,2344.955,23449.55,383.989535223437,10,4,shoes,slacks,blouse,desktop,male,5.9,2916.36,1838.34
CUST_0644,62,9,1985.7391666666665,23828.87,407.7393593608173,12,4,slacks,blouse,shoes,desktop,female,5.333333333333333,3000.0,1500.0
CUST_0645,64,17,2364.27,23642.7,275.43463604516654,10,4,suit,blouse,shoes,desktop,female,5.5,2754.94,1765.21
CUST_0646,66,11,1991.1866666666667,23894.24,362.5604595432911,12,4,shoes,slacks,suit,desktop,male,5.25,2744.06,1500.0
CUST_0647,60,3,2540.57,12702.85,310.00244184522154,5,4,slacks,suit,shoes,desktop,unknown,5.6,3000.0,2211.4
CUST_0648,69,10,2064.159,41283.18,372.00186412804015,20,4,slacks,blouse,suit,desktop,male,4.9,2881.61,1510.41
CUST_0649,64,9,2235.8858333333333,26830.63,372.94271340389616,12,4,blouse,suit,shoes,desktop,female,6.416666666666667,2744.06,1701.44
CUST_0650,63,6,2287.46,29736.98,387.3231591320097,13,4,shoes,blouse,suit,desktop,unknown,5.3076923076923075,2870.68,1500.0
CUST_0651,69,3,2049.568333333333,24594.82,312.53843140654016,12,4,blouse,shoes,slacks,desktop,female,5.583333333333333,2565.69,1500.0
CUST_0652,59,6,2162.398181818182,23786.38,336.6187862499115,11,4,shoes,suit,slacks,desktop,male,6.7272727272727275,2670.57,1500.0
CUST_0653,68,5,2228.7157142857145,31202.02,319.7235530101757,14,4,blouse,shoes,slacks,desktop,male,5.071428571428571,2736.77,1701.44
CUST_0654,63,12,2175.67,19581.03,341.9349069267424,9,4,slacks,suit,blouse,desktop,female,6.333333333333333,2665.14,1746.25
CUST_0655,62,11,2184.4714285714285,30582.6,299.4972495534973,14,4,slacks,blouse,shoes,desktop,male,4.642857142857143,2639.64,1500.0
CUST_0656,60,11,2006.13375,16049.07,339.4728083761433,8,4,slacks,shoes,suit,desktop,male,5.75,2398.01,1500.0
CUST_0657,71,12,2155.1981818181816,23707.18,306.02638130782714,11,4,blouse,slacks,shoes,desktop,male,6.818181818181818,2713.88,1500.0
CUST_0658,62,4,2052.6807692307693,26684.85,447.3024364912689,13,4,slacks,suit,shoes,desktop,female,5.384615384615385,2916.36,1500.0
CUST_0659,64,6,2069.5214285714287,28973.3,287.4695319737151,14,4,blouse,suit,shoes,desktop,female,5.5,2450.27,1500.0
CUST_0660,66,5,2190.2381818181816,24092.62,368.91251618285287,11,4,suit,shoes,blouse,desktop,male,5.363636363636363,2754.94,1500.0
CUST_0661,63,4,2181.1142857142854,15267.8,329.8025131730171,7,3,shoes,suit,blouse,desktop,female,5.428571428571429,2611.01,1616.55
CUST_0662,59,5,1998.78,23985.36,385.5102139196361,12,3,blouse,shoes,suit,desktop,male,5.333333333333333,2571.97,1500.0
CUST_0663,66,6,2148.958125,34383.33,344.15913741986185,16,4,slacks,blouse,suit,desktop,female,5.0625,2687.03,1590.24
CUST_0664,70,11,2367.55,21307.95,366.5183126734597,9,3,suit,slacks,shoes,desktop,male,5.444444444444445,2881.61,1764.72
CUST_0665,65,3,2250.268,22502.68,326.0657816998826,10,4,suit,blouse,shoes,desktop,female,5.4,2849.44,1838.76
CUST_0666,70,16,2176.807142857143,30475.3,377.6302528915037,14,4,slacks,shoes,suit,desktop,female,5.857142857142857,2736.77,1500.0
CUST_0667,67,5,2318.6,18548.8,320.9291763435841,8,3,blouse,suit,shoes,desktop,female,6.25,2870.68,1906.75
CUST_0668,68,7,2226.609230769231,28945.920000000002,396.8238029961899,13,4,shoes,slacks,blouse,desktop,male,5.3076923076923075,3000.0,1500.0
CUST_0669,70,13,2183.2185714285715,30565.06,386.9782577644611,14,4,slacks,blouse,shoes,desktop,male,5.214285714285714,2754.94,1510.41
CUST_0670,58,7,2268.7795238095237,47644.369999999995,343.48567662242027,21,4,slacks,blouse,suit,desktop,unknown,5.9523809523809526,2916.36,1746.25
CUST_0671,59,6,2229.2090909090907,24521.3,365.4631385640568,11,3,slacks,shoes,suit,desktop,male,4.0,3000.0,1795.0
CUST_0672,65,5,2019.6905263157892,38374.119999999995,329.3320102111357,19,4,shoes,slacks,blouse,desktop,female,5.631578947368421,2599.69,1500.0
CUST_0673,63,4,2123.406315789474,40344.72,376.93998856597443,19,4,suit,shoes,blouse,desktop,female,5.631578947368421,2849.44,1500.0
CUST_0674,60,7,2449.6,14697.6,548.6823931201,6,2,shoes,slacks,shoes,desktop,female,6.5,3000.0,1500.0
CUST_0675,67,10,2095.994210526316,39823.89,249.61699660158897,19,4,blouse,slacks,suit,desktop,female,6.2631578947368425,2450.27,1627.73
CUST_0676,68,14,2184.382,21843.82,244.0850314405481,10,4,suit,shoes,slacks,desktop,female,5.1,2664.28,1838.76
CUST_0677,69,10,2283.3907142857142,31967.47,343.177151414975,14,4,slacks,suit,shoes,desktop,male,6.142857142857143,2670.57,1627.73
CUST_0678,66,6,2279.24375,18233.95,362.18157162780346,8,2,suit,slacks,suit,desktop,female,5.0,2699.73,1500.0
CUST_0679,63,6,2276.7761538461536,29598.09,338.74968453954466,13,4,slacks,suit,shoes,desktop,male,5.615384615384615,2713.88,1669.23
CUST_0680,65,8,2269.391,22693.91,371.42164549650755,10,3,blouse,shoes,suit,desktop,female,5.9,2870.68,1772.09
CUST_0681,59,13,2257.712,33865.68,296.0469185112388,15,4,suit,shoes,blouse,desktop,female,5.066666666666666,2736.77,1764.72
CUST_0682,67,9,1994.3833333333334,17949.45,289.07869123302737,9,4,blouse,suit,shoes,desktop,female,6.666666666666667,2571.97,1500.0
CUST_0683,55,13,2359.5,25954.5,373.9113213316763,11,4,slacks,suit,blouse,desktop,female,4.545454545454546,2916.36,1838.34
CUST_0684,63,5,2141.098125,34257.57,286.3333005250757,16,4,slacks,blouse,suit,desktop,male,6.75,2713.88,1627.73
CUST_0685,68,3,2156.318888888889,38813.74,306.0942676191129,18,4,slacks,blouse,suit,desktop,female,5.722222222222222,2736.77,1590.24
CUST_0686,75,4,2220.779090909091,24428.57,403.36120689661146,11,4,blouse,slacks,suit,desktop,male,5.909090909090909,2916.36,1590.24
CUST_0687,62,1,2225.5400000000004,24480.940000000002,396.1238325574465,11,4,suit,slacks,blouse,desktop,female,5.0,2754.94,1510.41
CUST_0688,68,9,2115.6775000000002,25388.13,382.4049327402706,12,4,slacks,suit,blouse,desktop,female,4.416666666666667,3000.0,1669.23
CUST_0689,65,4,2394.2575,28731.09,353.0626015344484,12,4,suit,shoes,slacks,desktop,male,5.833333333333333,2754.94,1510.41
CUST_0690,60,4,2283.207857142857,31964.91,337.4799591355491,14,4,suit,shoes,blouse,desktop,male,7.0,2754.94,1706.58
CUST_0691,66,11,2094.9573333333333,31424.36,281.4688416013057,15,4,slacks,blouse,shoes,desktop,female,6.0,2639.64,1627.73
CUST_0692,66,10,2418.0354545454543,26598.39,209.0277975468161,11,4,slacks,suit,blouse,desktop,male,5.0,2670.57,2035.73
CUST_0693,67,10,2018.9616666666668,12113.77,398.8241329416597,6,4,blouse,slacks,suit,desktop,female,4.333333333333333,2545.17,1500.0
CUST_0694,66,5,2146.154117647059,36484.62,362.959863915055,17,4,slacks,blouse,suit,desktop,female,5.117647058823529,2849.44,1669.23
CUST_0695,60,2,2192.12,17536.96,349.95301525449713,8,4,suit,slacks,shoes,desktop,female,6.625,2881.61,1765.21
CUST_0696,64,10,2050.684,20506.84,279.62331591704657,10,4,blouse,shoes,slacks,desktop,female,5.4,2421.77,1590.24
CUST_0697,65,7,2311.5455555555554,20803.91,365.9890671560802,9,2,slacks,blouse,slacks,desktop,unknown,5.0,3000.0,1795.0
CUST_0698,59,8,2225.4926666666665,33382.39,343.6044896277999,15,4,blouse,shoes,suit,desktop,male,4.666666666666667,2744.06,1500.0
CUST_0699,68,2,2024.2371428571428,14169.66,341.7553881903588,7,3,blouse,shoes,suit,desktop,male,6.142857142857143,2736.77,1746.25
CUST_0700,68,8,2108.4772222222223,37952.590000000004,366.4932688059433,18,4,shoes,slacks,blouse,desktop,male,5.833333333333333,2881.61,1500.0
CUST_0701,66,5,2280.445,41048.01,382.29980093007697,18,4,slacks,blouse,suit,desktop,male,4.666666666666667,3000.0,1500.0
CUST_0702,68,14,2333.638571428571,16335.47,192.70105002555732,7,3,slacks,suit,shoes,desktop,unknown,6.142857142857143,2717.27,2127.77
CUST_0703,69,8,2100.8669230769233,27311.27,272.53999698468164,13,4,slacks,shoes,suit,desktop,female,5.6923076923076925,2456.02,1627.73
CUST_0704,69,9,2289.594285714286,16027.16,187.88893012070926,7,2,suit,slacks,suit,desktop,female,4.571428571428571,2494.73,1906.75
CUST_0705,68,7,2210.5044444444447,19894.54,381.0103446138672,9,3,suit,slacks,blouse,desktop,male,5.222222222222222,2870.68,1818.3
CUST_0706,71,13,2146.82,19321.38,316.6873016873269,9,4,suit,slacks,shoes,desktop,male,5.333333333333333,2665.14,1510.41
CUST_0707,68,8,2176.285,34820.56,337.4991216778695,16,4,suit,blouse,slacks,desktop,female,5.875,2717.27,1500.0
CUST_0708,75,16,2191.97,26303.64,435.23240544042056,12,4,slacks,suit,blouse,desktop,male,5.333333333333333,2870.68,1500.0
CUST_0709,68,8,2317.7564285714284,32448.59,384.65456058465156,14,4,shoes,blouse,slacks,desktop,unknown,5.785714285714286,3000.0,1500.0
CUST_0710,69,8,2263.37,24897.07,352.4494954741742,11,4,slacks,shoes,suit,desktop,female,5.7272727272727275,2736.77,1500.0
CUST_0711,71,14,2139.8041666666663,25677.649999999998,351.7696099452888,12,3,slacks,blouse,suit,desktop,male,6.166666666666667,2565.69,1500.0
CUST_0712,57,14,2328.380833333333,27940.57,330.1758531851098,12,3,slacks,blouse,suit,desktop,male,5.0,3000.0,1795.0
CUST_0713,65,6,2196.1291666666666,26353.55,272.46692341234353,12,4,blouse,suit,shoes,desktop,female,5.916666666666667,2699.73,1831.28
CUST_0714,67,9,2297.183571428571,32160.57,388.32448621475834,14,4,slacks,blouse,suit,desktop,female,5.5,3000.0,1669.23
CUST_0715,61,4,2210.263,44205.26,371.45629633277605,20,4,suit,blouse,shoes,desktop,male,5.3,2881.61,1510.41
CUST_0716,63,3,2136.749375,34187.99,349.68313463226957,16,4,suit,slacks,shoes,desktop,unknown,5.4375,2744.06,1500.0
CUST_0717,55,4,2226.805,13360.83,395.671369232094,6,3,blouse,shoes,slacks,desktop,unknown,5.0,2736.77,1706.58
CUST_0718,60,10,2146.1749999999997,25754.1,345.83267920931195,12,4,blouse,slacks,shoes,desktop,male,5.583333333333333,2916.36,1746.25
CUST_0719,68,9,2094.335,20943.35,319.438139038253,10,4,shoes,suit,blouse,desktop,male,5.5,2670.8,1706.58
CUST_0720,69,3,2041.5414285714287,14290.79,398.45482786335896,7,4,shoes,blouse,suit,desktop,female,6.142857142857143,2494.73,1500.0
CUST_0721,65,15,2135.2058333333334,25622.47,335.51711538671805,12,4,slacks,blouse,shoes,desktop,male,4.583333333333333,2849.44,1500.0
CUST_0722,62,15,2223.630769230769,28907.2,364.18227303237273,13,4,shoes,suit,slacks,desktop,male,7.0,2687.03,1746.25
CUST_0723,70,1,2359.2214285714285,16514.55,181.90810192957042,7,4,shoes,blouse,suit,desktop,male,5.428571428571429,2639.64,2157.09
CUST_0724,58,18,2090.5750000000003,12543.45,374.88071445461156,6,4,slacks,shoes,blouse,desktop,unknown,6.166666666666667,2717.27,1669.23
CUST_0725,69,7,2162.8792857142857,30280.309999999998,416.38671390287556,14,4,suit,shoes,slacks,desktop,male,6.357142857142857,2744.06,1500.0
CUST_0726,63,7,2194.295625,35108.73,301.84884358386506,16,4,slacks,shoes,blouse,desktop,female,6.3125,2870.68,1669.23
CUST_0727,66,12,2237.9392857142857,31331.15,338.72685606920436,14,4,suit,blouse,shoes,desktop,female,5.428571428571429,2670.57,1500.0
CUST_0728,71,3,2192.0325,26304.39,402.41324427248793,12,4,blouse,shoes,suit,desktop,female,6.083333333333333,2744.06,1500.0
CUST_0729,68,2,2225.9075,26710.89,371.23396854581165,12,4,slacks,blouse,suit,desktop,female,6.166666666666667,2670.8,1500.0
CUST_0730,65,8,2177.4927272727273,23952.42,381.5555372705502,11,4,suit,blouse,slacks,desktop,female,4.636363636363637,2754.94,1500.0
CUST_0731,72,6,2253.5730769230768,29296.45,298.21046405697587,13,4,slacks,suit,blouse,desktop,male,5.846153846153846,2664.28,1669.23
CUST_0732,65,4,2312.066428571429,32368.93,308.6330817207021,14,3,shoes,suit,slacks,desktop,female,5.428571428571429,2670.8,1775.89
CUST_0733,74,2,2118.8146666666667,31782.22,353.14499838424655,15,4,blouse,slacks,suit,desktop,female,6.4,2870.68,1669.23
CUST_0734,71,0,2083.3121428571426,29166.37,431.02194920334966,14,4,blouse,suit,slacks,desktop,male,4.642857142857143,2870.68,1500.0
CUST_0735,56,6,2185.403333333333,26224.84,343.22676350756626,12,4,slacks,blouse,shoes,desktop,female,6.0,2870.68,1510.41
CUST_0736,58,14,2056.6237499999997,16452.989999999998,303.78058660522447,8,4,blouse,slacks,shoes,desktop,female,7.0,2670.57,1669.23
CUST_0737,62,3,2322.9139999999998,23229.14,304.26401697648487,10,4,slacks,suit,blouse,desktop,female,4.6,2916.36,1818.3
CUST_0738,61,3,2237.9417647058826,38045.01,349.2834231901668,17,4,slacks,suit,shoes,desktop,unknown,5.470588235294118,2744.06,1510.41
CUST_0739,58,9,2312.5607142857143,32375.85,299.60605353502984,14,4,blouse,slacks,suit,desktop,female,5.928571428571429,2870.68,1840.33
CUST_0740,67,10,2220.608,11103.04,328.1088585667874,5,3,slacks,shoes,suit,desktop,female,5.0,2664.28,1838.76
CUST_0741,68,15,2125.6,14879.2,442.4550269801441,7,3,blouse,shoes,suit,desktop,female,4.428571428571429,2754.94,1500.0
CUST_0742,62,1,2202.7575,44055.15,296.7453251682502,20,4,slacks,suit,blouse,desktop,male,5.6,2665.14,1500.0
CUST_0743,63,9,2233.797,22337.97,449.42370186841623,10,3,suit,shoes,blouse,desktop,male,7.9,2717.27,1510.41
CUST_0744,60,3,2380.7709999999997,23807.71,355.51570571495154,10,4,suit,slacks,shoes,desktop,male,5.3,2717.27,1500.0
CUST_0745,64,3,2187.8084615384614,28441.51,308.77724740353284,13,4,blouse,shoes,suit,desktop,female,5.3076923076923075,2639.64,1500.0
CUST_0746,65,3,2150.601666666667,12903.61,434.9412371075737,6,3,shoes,blouse,slacks,desktop,unknown,8.0,2736.77,1500.0
CUST_0747,59,0,2189.81375,17518.51,417.4859685216977,8,4,suit,blouse,slacks,desktop,female,6.5,2870.68,1500.0
CUST_0748,66,19,2229.47,24524.17,366.6038050266255,11,4,suit,shoes,blouse,desktop,unknown,5.545454545454546,2717.27,1500.0
CUST_0749,64,3,2124.3307142857143,29740.63,464.5712216237559,14,4,suit,shoes,blouse,desktop,male,4.785714285714286,2744.06,1500.0
CUST_0750,73,3,2153.561818181818,47378.36,249.8069011330145,22,4,blouse,slacks,shoes,desktop,male,5.590909090909091,2611.01,1669.23
CUST_0751,60,6,2103.7316666666666,25244.78,330.755941768476,12,3,suit,blouse,shoes,desktop,female,6.916666666666667,2406.16,1500.0
CUST_0752,69,18,2304.185,18433.48,246.82692195139506,8,4,shoes,suit,slacks,desktop,male,5.25,2670.57,1965.29
CUST_0753,71,8,2133.952142857143,29875.33,368.81288433147387,14,4,suit,blouse,slacks,desktop,male,7.071428571428571,2664.28,1500.0
CUST_0754,63,7,2177.292105263158,41368.55,382.34053841770935,19,4,shoes,suit,slacks,desktop,male,5.631578947368421,2881.61,1500.0
CUST_0755,64,9,2224.523076923077,28918.8,303.1085138028023,13,4,slacks,blouse,suit,desktop,male,5.230769230769231,2713.88,1764.72
CUST_0756,56,8,2331.5215,46630.43,336.32640648279704,20,4,suit,shoes,blouse,desktop,female,5.5,2881.61,1826.57
CUST_0757,62,9,2302.505,18420.04,246.1535014115031,8,4,slacks,suit,shoes,desktop,female,5.5,2699.73,2062.96
CUST_0758,66,4,2419.66,24196.6,299.2793792874254,10,4,shoes,slacks,suit,desktop,female,5.9,2881.61,2062.71
CUST_0759,61,9,2186.7684615384615,28427.989999999998,286.2841121987664,13,3,slacks,blouse,shoes,desktop,male,5.923076923076923,2565.69,1590.24
CUST_0760,62,9,2031.4988888888886,18283.489999999998,418.70227630872887,9,4,blouse,slacks,shoes,desktop,male,5.444444444444445,2916.36,1500.0
CUST_0761,55,4,2205.340769230769,28669.43,340.99739851064203,13,4,blouse,shoes,slacks,desktop,male,5.076923076923077,3000.0,1746.25
CUST_0762,72,9,2387.362222222222,21486.26,458.80759983836845,9,4,blouse,slacks,suit,desktop,female,5.0,3000.0,1616.55
CUST_0763,66,1,2325.677857142857,32559.49,227.75112331661074,14,4,slacks,suit,shoes,desktop,female,5.642857142857143,2670.57,2025.3
CUST_0764,75,9,2169.9746666666665,32549.62,384.10644011908,15,4,blouse,slacks,suit,desktop,female,4.666666666666667,2870.68,1500.0
CUST_0765,63,4,2208.8321052631577,41967.81,294.49880323429636,19,4,slacks,blouse,shoes,desktop,female,5.2105263157894735,2744.06,1590.24
CUST_0766,64,11,2090.908181818182,22999.99,458.89743731727634,11,3,slacks,suit,blouse,desktop,male,5.636363636363637,3000.0,1590.24
CUST_0767,66,1,2090.5564285714286,29267.79,411.8585891486233,14,4,blouse,slacks,shoes,desktop,male,6.0,2870.68,1500.0
CUST_0768,71,12,2324.8207142857145,32547.49,434.1708754265783,14,4,suit,slacks,shoes,desktop,unknown,5.928571428571429,2881.61,1500.0
CUST_0769,75,13,2255.731875,36091.71,441.15085323456344,16,4,blouse,slacks,shoes,desktop,female,6.0625,3000.0,1500.0
CUST_0770,65,7,1957.6346153846155,25449.25,313.33447524478225,13,4,shoes,blouse,suit,desktop,male,6.076923076923077,2427.56,1500.0
CUST_0771,68,16,2215.8920000000003,22158.920000000002,261.10190738483715,10,4,slacks,shoes,blouse,desktop,female,5.0,2664.28,1765.21
CUST_0772,60,14,2195.4325,17563.46,239.46448038129935,8,3,shoes,slacks,blouse,desktop,female,5.75,2565.69,1886.79
CUST_0773,66,5,2368.5892307692307,30791.66,299.9175222307389,13,4,suit,blouse,shoes,desktop,female,4.769230769230769,2881.61,1973.87
CUST_0774,58,4,2317.074666666667,34756.12,355.7763321218757,15,4,suit,slacks,blouse,desktop,female,5.333333333333333,2881.61,1746.25
CUST_0775,71,15,2180.781176470588,37073.28,443.2947150440996,17,4,blouse,slacks,shoes,desktop,male,5.0588235294117645,2916.36,1500.0
CUST_0776,60,12,2124.827333333333,31872.41,405.40871922166696,15,4,blouse,slacks,suit,desktop,male,5.666666666666667,2881.61,1500.0
CUST_0777,67,13,2210.4825,8841.93,283.67280181869154,4,3,suit,slacks,shoes,desktop,male,3.75,2534.45,1886.79
CUST_0778,59,12,2256.842727272727,24825.27,332.9941847267278,11,4,suit,shoes,blouse,desktop,male,4.7272727272727275,2665.14,1510.41
CUST_0779,58,8,2096.20375,16769.63,455.15287007891254,8,3,suit,slacks,blouse,desktop,female,5.125,2699.73,1500.0
CUST_0780,63,0,2237.255294117647,38033.34,397.3336859007434,17,4,suit,shoes,slacks,desktop,male,4.588235294117647,2916.36,1500.0
CUST_0781,67,14,2263.816,11319.08,168.98747003846177,5,3,suit,blouse,slacks,desktop,male,4.0,2394.49,1979.22
CUST_0782,61,5,2261.35,27136.2,339.7855003594848,12,4,shoes,suit,blouse,desktop,male,5.333333333333333,2736.77,1500.0
CUST_0783,59,13,2228.867142857143,15602.07,240.01687966434673,7,4,shoes,slacks,suit,desktop,male,5.142857142857143,2494.73,1764.72
CUST_0784,66,10,2013.1844444444444,18118.66,346.6267223581842,9,4,suit,slacks,shoes,desktop,female,4.555555555555555,2394.49,1500.0
CUST_0785,62,4,2333.486,23334.86,363.40092665447804,10,4,suit,shoes,blouse,desktop,female,3.8,3000.0,1840.33
CUST_0786,60,8,2199.0555555555557,19791.5,324.31830379702257,9,4,suit,blouse,shoes,desktop,male,4.888888888888889,2699.73,1765.21
CUST_0787,71,1,2161.9139999999998,32428.71,343.7137222997401,15,4,slacks,blouse,shoes,desktop,male,5.266666666666667,2754.94,1500.0
CUST_0788,62,3,2180.366875,34885.87,300.88161445367507,16,4,slacks,blouse,suit,desktop,female,6.375,2639.64,1500.0
CUST_0789,65,2,2426.14,29113.68,340.2041503675003,12,4,suit,shoes,slacks,desktop,male,4.916666666666667,2736.77,1627.73
CUST_0790,56,7,2290.400909090909,25194.41,384.12178411161597,11,4,suit,blouse,slacks,desktop,male,5.454545454545454,2713.88,1500.0
CUST_0791,58,3,2282.9016666666666,27394.82,383.73806549006923,12,4,shoes,suit,blouse,desktop,female,6.083333333333333,2713.88,1500.0
CUST_0792,64,8,2236.387333333333,33545.81,323.2362205098986,15,4,suit,blouse,slacks,desktop,female,5.333333333333333,2916.36,1764.72
CUST_0793,65,13,2356.6718181818183,25923.39,355.9929080984109,11,4,blouse,suit,slacks,desktop,male,6.090909090909091,2916.36,1840.33
CUST_0794,62,4,2217.6055,44352.11,267.2422273100408,20,4,slacks,blouse,suit,desktop,female,5.85,2699.73,1669.23
CUST_0795,63,17,2254.6041666666665,27055.25,350.85714931652046,12,3,slacks,blouse,shoes,desktop,female,5.666666666666667,2849.44,1701.44
CUST_0796,63,16,2197.1323076923077,28562.72,332.86128570206364,13,4,slacks,blouse,shoes,desktop,unknown,4.615384615384615,2670.8,1500.0
CUST_0797,56,3,2349.3426666666664,35240.14,306.9275213761308,15,4,slacks,shoes,suit,desktop,female,6.066666666666666,2881.61,1884.02
CUST_0798,62,6,2223.0644444444447,20007.58,358.27606224499243,9,4,slacks,shoes,suit,desktop,female,6.333333333333333,2870.68,1775.89
CUST_0799,65,9,1993.2111111111112,17938.9,327.10366317287105,9,4,suit,shoes,blouse,desktop,female,5.111111111111111,2571.97,1500.0
CUST_0800,71,2,2308.9517647058824,39252.18,357.81774703114036,17,4,suit,shoes,slacks,desktop,unknown,5.470588235294118,2881.61,1510.41
